Name,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
PRP31,15.2904,19.3571,19.0032,19.3682,13.1709,16.619,18.1124,16.2793,17.442,11.8709,14.8316,16.5221,16.9156,19.371,17.886,22.7792,18.5925,17.9623,18.2019,19.2029,22.8929,13.7824,13.6731,18.2869
VPH2,82.5341,86.3949,72.9366,104.07,69.194,64.9254,109.729,99.5628,115.698,57.4792,94.6686,141.136,94.3236,83.1821,84.0152,81.5975,76.0528,90.7704,77.1495,69.8091,70.5583,86.134,86.0501,94.7939
YGL185C,53.652,49.4058,44.9154,52.2779,46.9836,53.7184,50.7,55.0509,37.8254,32.8315,47.6318,57.9114,54.9197,35.3677,38.4656,51.0743,51.0327,39.0739,44.6334,35.4277,38.3227,35.1585,38.9261,56.7942
GUA1,172.998,174.349,147.314,184.343,106.128,158.797,142.583,156.259,159.811,157.113,206.701,191.764,134.814,244.538,211.415,209.274,246.073,329.372,283.722,496.876,302.647,266.812,387.674,304.761
MRPL6,211.665,250.07,180.327,154.49,141.598,180.019,166.52,115.333,210.648,150.333,134.321,225.065,115.011,154.905,188.808,177.391,197.319,201.646,191.348,232.151,172.892,151.461,207.734,178.962
MRPL19,139.192,191.393,124.51,144.51,111.204,171.135,148.775,119.447,59.1386,81.5354,138.678,115.592,121.856,150.003,171.386,183.599,151.063,167.654,153.2,141.041,182.596,155.44,108.685,152.702
YPR063C,250.724,163.846,219.655,355.152,253.94,366.936,285.645,245.644,292.173,213.19,228.556,160.31,285.955,256.016,211.878,235.887,327.182,242.012,284.045,250.647,268.032,223.735,248.048,224.652
IMP3,64.0178,68.6677,31.9635,68.8709,62.9234,57.2682,77.8109,67.6643,40.6059,63.6811,61.5585,53.679,49.6765,55.6362,69.0961,65.2808,80.7558,83.208,105.111,110.356,56.1875,110.231,94.9338,103.688
SMA2,0.350444,0.145571,0.080011,0.694498,0.102627,0.395304,0.0,0.475677,0.452113,0.34742,0.34098,0.217458,0.214842,0.499889,0.406926,0.431017,0.277275,0.270186,0.758295,0.484408,0.468813,0.126462,0.100872,0.127273
AVT4,139.689,93.0362,130.098,144.89,116.132,138.341,105.484,137.519,117.123,130.795,118.429,132.1,125.629,113.896,117.382,121.242,136.305,117.557,138.897,117.127,135.031,143.832,118.718,141.68
PEX28,21.8951,14.9479,16.9601,20.2807,18.8635,18.6454,16.1895,14.887,15.2539,21.1904,14.5431,20.6959,14.1655,17.4556,17.9799,17.1028,22.7676,18.84,17.4798,21.3139,18.9128,14.2822,14.2024,19.5428
SPO16,14.5097,12.302,15.3469,6.18676,13.1384,10.8039,11.016,12.6824,10.686,8.48533,10.4986,17.8156,14.8628,11.9434,10.5278,15.5789,12.318,10.9172,17.1415,9.71618,17.1192,15.5865,16.0955,14.16
PUF4,92.1685,94.117,98.5508,81.5062,81.4265,88.2433,79.0787,78.5487,66.5234,74.2668,64.7413,82.8232,71.8373,58.7889,81.0944,75.5795,104.645,96.0943,92.7054,97.2792,95.5114,86.0365,78.0052,105.924
TDA11,30.5474,37.5224,24.0724,28.6843,35.9031,37.8328,29.8116,27.517,27.5442,26.0362,26.0788,28.6848,36.7347,31.2434,34.7333,34.1215,26.6941,16.92,33.2292,13.2196,23.0797,29.1763,23.975,25.7309
JIP4,75.0385,81.4315,68.3015,79.411,95.1053,84.3768,69.5566,71.4035,66.4356,66.8668,70.4316,64.0884,74.0608,72.9598,76.0214,82.2229,78.8349,75.0607,55.5977,52.1954,54.3778,47.3841,59.6867,52.6279
YFT2,135.262,161.339,92.736,206.117,159.246,152.957,139.031,153.72,108.149,114.893,92.8892,141.946,143.704,96.7179,140.421,149.54,127.79,123.13,103.075,97.6222,105.297,118.439,105.18,134.926
RPL16A,819.14,1133.75,1139.73,798.971,779.515,805.261,1078.31,964.071,998.224,1157.04,1072.6,1264.72,868.555,898.695,1092.96,1027.64,1012.24,1050.0,1259.9,1374.51,1027.9,991.659,1097.05,1342.91
BUD3,17.7285,16.4992,15.0365,20.702,16.872,18.1832,15.5956,17.097,16.1898,16.9132,16.6823,21.1273,11.7771,14.4462,15.9636,17.5593,19.7645,21.1233,20.2826,18.7638,21.3792,20.3242,19.0041,21.6613
SAM50,105.704,90.9028,79.9199,80.0025,81.4729,50.1573,96.6987,75.271,76.4822,80.2152,68.9163,87.108,107.229,70.4506,94.1815,77.2264,92.2768,89.7116,104.444,76.579,55.4863,78.8894,87.6449,93.5175
SPC97,15.1039,15.9696,14.5606,17.3663,13.1798,14.3085,15.5565,18.6723,15.5187,13.6297,14.5661,20.741,13.9717,12.2426,16.9656,16.6438,22.3111,15.2935,19.0528,16.8089,20.7846,16.5817,15.2549,17.4701
SPS4,9.87665,8.5466,8.01064,9.44208,7.83296,7.70589,9.79069,10.6821,5.90203,7.39938,7.05177,8.01781,9.08525,8.33405,9.3332,8.3978,7.58316,8.86621,8.83096,10.7439,11.0509,12.5767,11.2448,15.8182
UBC9,126.94,96.0027,139.98,218.403,181.061,166.757,196.222,181.505,179.933,166.498,130.218,214.488,247.942,170.693,205.791,176.633,184.371,161.368,152.278,171.399,173.215,212.724,150.411,209.99
LEM3,55.8791,67.519,74.6125,63.0762,68.3856,62.9996,76.3965,89.2112,69.1945,72.9927,72.7176,65.4063,60.9271,58.6582,75.3524,65.4496,65.8163,52.9928,78.4975,72.4126,78.3867,92.251,55.4508,59.26
BAR1,8.52181,7.04118,7.16835,9.43565,7.79073,8.87424,5.81178,6.07242,6.1461,5.03449,6.91907,6.67138,5.6699,5.08362,6.59486,6.93263,7.0625,7.78223,7.09159,7.34241,7.02207,6.21913,5.99751,6.86679
PIH1,14.6994,17.5444,19.7377,21.1396,20.2443,18.8665,16.8539,13.2287,13.1322,18.9421,16.3714,12.9659,16.4154,19.4188,15.6235,21.3361,23.7151,18.0571,19.325,18.6132,15.2624,17.1012,12.4291,16.4561
HPA2,25.4114,20.9868,13.3753,16.0707,25.8279,17.7297,15.3075,14.0773,14.9945,14.1814,13.3697,12.8279,12.052,24.6428,23.7837,19.1545,23.5807,27.7867,21.556,16.0492,23.0685,27.0512,30.5628,38.207
KSP1,120.609,90.4693,125.504,122.543,106.993,134.75,112.145,105.465,108.907,112.59,96.6893,108.999,93.0267,91.3902,106.471,116.044,117.604,90.9826,90.9844,94.0498,114.318,89.3813,89.4002,108.057
THS1,664.741,623.062,608.459,512.562,479.253,643.042,596.32,628.316,611.962,611.701,644.143,601.501,635.431,727.003,746.677,637.911,663.829,642.07,643.606,751.54,566.351,795.142,743.938,650.263
ELP2,61.5194,47.9799,43.7957,46.0243,40.6922,42.8139,36.7836,51.1772,43.2112,50.0413,54.8839,41.2732,36.7784,47.8265,54.525,52.9608,67.3698,77.0644,67.5055,81.464,54.4464,51.8436,64.7779,66.4545
DGA1,86.9619,66.8369,66.5287,73.9264,76.5137,75.5829,60.0864,69.5198,60.0296,59.3532,60.7426,91.0953,51.9273,76.0215,61.5161,67.9974,56.4381,61.0402,73.8584,43.8898,57.2505,70.3714,67.3189,76.9726
POM152,38.6352,33.2909,28.2762,28.9275,32.408,32.0507,32.3637,31.1263,31.3615,29.7281,30.5746,31.5392,28.0941,32.9805,33.9926,30.9916,41.0681,33.6504,35.182,43.3307,40.4528,30.1894,34.3346,41.8958
LAS21,47.1596,41.7954,42.706,64.6124,36.3369,55.0026,56.1399,51.895,35.513,42.3353,45.7206,42.0147,46.1775,43.2357,46.4636,47.1673,44.0128,43.0767,51.6956,40.6585,31.0086,41.1987,38.6123,59.3294
AIM19,188.848,218.833,157.11,193.484,176.221,85.4133,139.002,158.932,111.436,132.414,159.505,123.794,197.266,176.575,105.394,134.632,158.975,106.776,131.282,159.309,115.982,95.4365,133.103,124.167
YJR142W,224.45,192.737,163.838,256.726,180.635,239.661,186.723,224.11,163.266,186.122,167.275,161.516,263.815,170.25,228.134,199.655,197.776,211.395,170.602,113.487,193.043,275.757,183.61,129.802
PCI8,85.1913,78.0487,87.5896,102.554,71.2789,90.6075,75.9193,77.9147,62.2181,39.0057,63.3618,69.2341,59.6964,66.5677,61.7526,88.937,75.7568,46.4238,53.5118,51.1442,63.2469,68.8117,51.6613,73.5164
PSD1,97.0211,126.043,105.492,101.457,123.227,127.857,112.367,110.427,85.8654,96.6002,84.9571,100.187,59.2432,114.046,111.151,122.132,122.437,129.83,131.138,129.247,121.688,128.204,137.847,186.918
GPI19,19.218,16.3581,25.5645,22.8732,21.1324,18.5988,21.1493,16.1434,20.0497,13.54,14.7728,28.4263,15.4048,13.8485,21.4612,17.6181,18.6756,14.8483,22.3019,17.5302,15.8648,21.2517,19.0303,12.1441
YJR096W,312.651,412.521,388.106,340.776,365.974,420.926,295.194,261.459,338.771,206.359,314.119,285.351,319.425,243.648,333.973,254.38,249.148,213.74,258.506,170.89,242.852,185.859,198.003,244.239
JHD2,11.7077,11.2354,10.6773,13.3481,9.18718,9.48638,13.2694,11.142,12.6768,11.7403,8.30054,14.5191,9.73699,10.2572,8.78148,9.70346,12.6341,12.119,10.0315,10.8686,12.5977,10.496,8.85592,9.07377
YRB2,131.991,148.335,129.215,168.853,150.052,181.86,143.749,145.673,116.411,160.474,117.504,152.258,125.549,120.839,153.295,143.102,147.448,120.875,118.792,108.344,121.316,155.114,157.398,127.705
RSM10,217.757,238.398,160.752,221.58,253.972,258.543,238.36,166.976,199.245,203.575,219.154,243.569,374.983,188.331,213.791,232.573,218.175,184.984,204.404,198.594,220.166,231.898,235.667,237.013
FAR3,29.9091,30.5048,24.0401,32.9658,17.7356,28.0426,29.0472,29.3974,30.2261,20.0174,20.3435,35.7305,22.5311,28.9142,31.6108,30.0071,28.5415,34.2908,29.3459,29.1217,27.5959,22.7234,29.1946,25.8654
YEH2,130.42,104.755,119.598,156.301,111.451,89.9653,122.252,133.659,124.507,114.122,108.235,108.707,97.9059,100.746,115.4,106.071,121.832,105.716,94.3097,94.4215,116.487,96.7359,98.214,126.414
CAB2,88.6354,82.0024,99.6219,92.0603,71.2736,72.7734,95.978,95.9642,109.315,77.4522,77.7924,93.4691,88.324,68.4482,96.0644,73.0311,98.2965,90.7211,63.0996,59.5492,62.2235,74.3852,60.9287,60.9461
LYS14,61.0937,46.8461,56.0917,50.0905,41.6253,45.9877,43.057,54.5342,44.2618,43.2054,44.9295,42.7268,48.7973,57.4444,48.3506,49.595,61.1724,46.7856,47.7097,49.0777,52.2051,56.7394,46.7367,68.2315
HNT3,34.2388,37.8167,27.4933,35.5738,34.7816,23.7232,27.2435,28.8104,32.2416,26.2293,25.694,53.9246,30.5909,26.8407,31.8857,41.6891,37.6755,34.7478,41.7098,26.9061,43.0362,23.3511,25.5,30.0549
RAD28,14.9402,12.5643,17.0904,18.4281,16.9297,14.3536,12.2236,11.77,13.0752,10.5425,9.87985,10.3088,13.662,12.9891,15.8076,11.3505,13.7819,10.8709,13.9356,11.3554,15.138,15.3912,13.1945,15.5557
RAD59,70.2017,63.0427,77.7586,100.471,97.7974,76.9763,53.0535,65.69,48.846,61.7157,59.2955,57.4828,76.7973,58.841,57.3553,38.7453,44.1895,52.7847,46.4004,35.8568,44.0806,43.1104,49.2874,58.1258
SPO11,3.91686,5.52319,3.20252,5.8989,4.30232,3.45956,4.72405,4.78699,5.33551,4.29494,3.69271,5.69553,3.55842,5.50069,4.86725,5.32839,4.60004,3.47668,4.00712,3.3734,4.66257,3.66388,6.30946,4.80972
PLP2,126.591,129.48,158.769,129.375,113.64,154.031,134.426,157.972,122.275,126.096,126.174,201.847,135.304,140.751,133.457,143.99,128.573,126.774,140.401,113.838,143.486,134.766,125.917,153.519
KCS1,63.5074,58.0702,63.9458,76.8593,70.9451,65.9595,51.7312,58.5537,55.6447,50.6698,52.3163,66.4855,62.8328,55.7706,63.5213,68.7749,72.9484,60.4471,55.6324,52.8657,57.0016,59.3359,58.438,69.833
LAM4,33.3117,29.4276,31.7484,38.4578,32.8716,34.5009,26.4141,30.5762,27.9167,26.1182,22.8039,22.5206,25.2095,29.3346,29.5015,33.1161,30.8152,27.0168,26.2715,23.2206,24.9113,26.0169,22.2626,32.1472
YFL019C,2.71616,0.970125,2.11615,2.3584,1.61577,1.82696,1.40616,0.677075,1.11253,2.2268,0.708427,2.75205,0.773123,0.714181,1.21788,2.36973,1.28177,1.6927,2.3356,2.19524,1.22416,0.839023,1.3968,1.92513
CTS1,717.949,618.463,695.115,834.871,628.395,581.504,709.237,714.302,726.516,669.339,582.229,526.335,675.995,646.388,623.786,598.303,760.601,690.969,763.383,696.253,549.351,593.051,422.605,574.363
SIF2,48.3401,49.9215,42.3706,47.2158,44.7108,40.8975,43.0733,37.9572,40.1211,40.985,37.841,36.9635,37.2192,40.061,41.1216,49.4093,44.6645,37.1417,47.1895,37.1135,44.8666,41.2497,54.6968,42.6727
YDL129W,15.9246,16.4238,12.5127,12.5202,15.3257,14.0787,15.8467,10.4253,10.3502,15.7057,11.9358,14.4832,13.8052,12.3276,18.1665,20.0452,14.1281,18.7979,18.6723,21.6553,14.0542,21.4014,14.3492,18.2774
RAT1,31.8602,33.9098,28.4444,35.0943,25.7703,29.937,26.5044,26.6301,23.3089,25.5369,24.2144,21.548,24.296,25.3898,26.562,30.332,34.9469,37.3946,39.8204,47.8189,37.8412,31.1254,39.3285,40.9473
FMS1,207.754,186.196,151.965,266.497,199.505,188.836,124.967,207.132,177.805,155.086,164.955,184.029,165.937,110.943,124.991,118.798,114.697,72.8111,82.3837,67.6228,110.805,89.2108,69.6192,91.0568
PCL2,50.2986,37.3532,38.6308,47.3518,52.1752,50.6992,37.5027,40.0824,43.3932,37.2405,38.7801,41.5555,47.191,43.2449,38.8252,45.7037,57.9779,46.4318,42.5648,49.3719,46.1358,43.1399,36.8451,48.8057
LYS20,33.5492,55.8815,43.1725,36.2764,24.2018,41.3271,30.1308,25.4184,29.0901,37.7121,44.1184,5.89019,37.613,41.8216,33.0405,25.6852,38.9686,36.5607,20.0476,29.6371,12.9103,26.4758,29.7513,21.2653
SNA4,71.2222,72.4477,107.914,67.8389,109.047,106.474,86.5004,65.7722,90.2644,140.463,61.5878,90.3104,110.731,74.1448,72.6505,114.12,61.5443,151.196,99.219,93.5736,96.5318,74.8858,59.8636,71.3834
GET2,132.808,128.197,138.104,153.341,153.876,163.902,149.668,103.551,109.292,109.673,136.983,110.147,229.951,167.499,123.656,128.836,151.593,119.847,141.904,133.049,157.148,127.156,140.218,137.795
PRP11,36.3699,40.4273,32.6299,41.169,32.956,44.6054,27.9261,30.8879,24.8208,25.2917,27.0624,35.8104,32.9012,35.244,34.9069,41.4418,44.9789,46.2915,36.4977,40.4511,44.9485,43.0129,46.4145,36.6782
EXP1,105.949,91.91,87.7241,71.8033,114.616,105.526,139.288,109.906,103.625,105.104,89.3718,137.669,109.351,83.1423,98.9975,108.05,158.923,129.857,163.712,123.17,112.392,171.857,96.2179,151.22
SRL4,0.61144,0.678407,1.15405,0.956195,0.567171,0.72299,0.987571,2.05325,0.676333,1.94713,1.66972,3.93313,0.586716,1.03364,0.970129,0.748866,2.05054,1.25218,1.72907,1.01716,1.62782,1.17751,1.29912,0.947713
TRM3,33.1336,25.3603,28.2381,29.255,26.7789,26.9211,22.6015,33.6022,24.0316,23.7856,23.9744,37.0342,26.5323,24.9664,27.8698,28.6165,40.8048,30.5996,36.5775,39.9334,34.9239,31.7044,32.3028,39.7477
YLR287C,39.1238,46.1067,33.4181,36.7922,25.4988,40.0628,31.2462,45.5059,41.1565,41.4238,40.2342,37.6175,43.8299,32.7834,41.7512,33.204,55.7141,40.0071,63.6375,49.3524,45.3557,47.9509,55.4175,39.8318
RRP42,113.136,113.65,99.5423,86.3222,82.7162,95.1757,86.7186,108.608,90.3107,91.387,89.1954,108.756,113.862,86.5797,101.943,103.039,117.627,131.283,112.615,123.803,112.535,118.374,98.5727,139.915
YLR124W,7.00108,6.86524,4.82548,6.64777,4.87374,3.35125,3.48003,3.15801,3.63326,2.66161,1.91668,6.6219,3.15435,2.13011,5.63794,5.49991,5.71555,6.04473,4.59702,2.96822,1.46563,2.38043,2.98673,3.41854
BUD17,101.37,62.6293,68.5185,79.5254,79.9175,70.6431,52.0064,63.4571,81.2327,76.5717,68.6293,82.8467,75.2736,60.299,72.9624,74.2277,87.4953,72.8409,86.5161,96.9354,82.0825,77.5321,68.571,78.1717
DET1,84.142,92.255,84.7514,64.6175,83.3097,86.0741,68.581,86.4629,87.8285,50.6125,65.9536,92.9937,70.0453,63.108,93.858,85.3295,78.0946,62.058,77.3714,61.0764,97.3724,84.4609,89.6297,110.59
YNL193W,25.6088,33.4311,29.451,31.5982,29.2486,31.2958,25.5484,25.1662,22.6846,20.2453,23.5086,18.6188,29.9772,23.3184,25.8829,29.448,29.7489,35.945,30.4583,29.0259,27.019,26.3897,25.8388,30.7361
ELP3,49.643,41.1872,48.8113,45.2565,40.0548,42.9872,47.373,51.2636,36.0881,49.2555,41.4393,43.7469,32.8748,49.8808,45.4273,47.2188,67.5469,54.6164,71.3917,98.053,58.2821,70.5359,52.1944,65.0651
DPC13,109.99,119.366,114.866,118.765,124.795,158.235,101.843,102.41,96.4357,81.1002,80.4406,127.079,212.664,92.4263,119.25,118.766,126.942,92.9461,116.403,88.2869,114.561,83.6463,84.9502,66.5516
TCO89,35.7756,38.9898,28.4033,41.2019,40.9339,31.0283,34.4625,33.4613,31.9982,28.3981,27.3394,30.4404,35.5747,32.3996,34.3456,32.6336,37.2482,33.9236,31.3143,26.0853,36.2384,32.7626,28.7441,35.2636
PBP4,122.835,96.2142,83.7168,132.276,88.8413,121.005,129.697,92.9758,91.8494,99.3536,107.333,82.9408,81.4721,73.7878,91.6753,116.166,97.896,112.949,120.408,124.917,98.1331,118.304,93.3147,95.5507
YML131W,91.6577,115.928,86.9738,137.203,118.502,77.2684,94.2966,90.5056,56.4539,82.5344,84.5254,70.7687,96.8359,85.0744,68.7272,82.8684,80.5697,70.1268,86.3059,67.6181,92.7326,78.4168,71.9732,63.2169
GUK1,442.995,308.418,332.31,308.649,176.006,368.642,451.718,575.818,422.654,492.668,600.375,503.046,358.571,616.075,412.543,420.887,402.786,577.506,506.156,506.657,381.588,824.324,543.123,609.568
PHO2,67.0276,59.1226,50.7687,76.094,51.4901,60.3748,73.059,65.4652,46.2159,43.7404,42.225,46.3942,61.5028,52.3588,57.8152,65.4269,59.0905,59.2923,56.1784,45.1747,40.7212,59.0301,50.3141,56.0602
LEA1,53.5678,65.8017,71.1154,48.2195,74.3003,58.6176,59.2421,41.3744,42.3585,65.5236,53.2986,69.2768,51.8864,74.1559,55.7793,54.2261,54.3151,73.1961,60.6105,52.9139,44.0391,67.1395,75.1021,48.464
CSM4,2.83925,1.9591,1.15367,0.0,1.08542,1.12519,1.20979,1.79529,0.879845,0.604917,1.09116,0.947514,4.13955,1.46799,1.07667,1.7027,2.34944,1.42267,0.412782,0.787613,1.43056,2.46971,3.05078,0.503199
SNU71,54.2424,63.6042,69.6956,60.3695,61.0243,68.1108,37.8493,42.8563,52.8431,59.5618,40.2758,41.3151,52.2018,50.9034,54.2575,55.1721,54.5294,49.9443,50.8989,39.0234,42.0989,47.3398,41.369,43.5614
DSL1,86.9257,79.8234,68.596,96.9169,67.7065,92.0467,71.0708,77.7161,67.7554,43.8799,79.48,93.7369,97.2747,72.8987,72.0411,89.4926,83.2009,54.721,65.9799,60.028,88.6714,59.0151,65.3662,69.1796
OCA6,106.837,129.612,94.6236,158.17,127.487,109.388,97.2808,141.417,90.401,109.003,99.6614,114.186,172.821,87.4686,127.905,110.116,120.244,86.8495,101.418,90.0589,94.8999,106.541,72.8949,102.785
SPP2,55.1769,58.5729,39.9524,69.1076,53.1977,57.4842,57.3666,59.6256,65.2568,48.3925,44.473,51.2322,72.9789,46.7713,64.1161,63.8651,72.7171,51.1963,50.2547,39.8116,53.3639,69.9471,62.3146,59.2342
KNH1,14.5744,10.8657,14.5199,15.6429,14.3437,12.3953,13.5897,13.3084,17.0685,14.372,11.6743,21.3339,15.2408,19.5002,17.3904,18.619,23.7935,27.2465,27.6347,35.6314,18.5259,25.0341,31.4417,25.3758
QRI1,81.732,84.4701,98.8479,88.8915,94.0004,102.517,97.3819,83.322,79.4005,85.646,99.1645,82.1327,99.3368,97.6027,102.82,109.793,105.528,74.433,113.782,78.5421,107.411,102.338,81.9742,102.735
NDD1,45.6555,50.7784,36.6449,54.3303,40.3193,42.2763,67.1009,60.1238,24.6181,44.2695,37.2743,35.7429,52.8195,62.5479,60.8178,49.7334,60.9648,69.9963,62.5419,47.6621,43.2444,36.4298,39.4644,58.3494
MTQ2,62.3163,60.4426,35.6678,58.8632,36.7403,53.3411,56.6467,61.3729,38.786,54.4284,54.1267,67.1771,61.7358,45.115,57.4714,65.3502,74.1358,70.1688,59.5094,66.272,59.2776,68.5121,56.7824,79.6573
DUN1,76.8383,77.4317,74.7333,105.823,63.3063,69.7526,75.3569,79.5587,67.1431,65.4584,71.1917,80.0142,74.3292,79.0159,84.5347,67.8951,90.7902,76.8657,82.8676,71.8182,81.3392,83.7325,52.8031,78.6621
MET30,32.0403,41.0361,30.6292,29.2311,32.5738,37.4869,31.2244,29.6916,25.9016,29.5098,30.1401,25.0204,22.3452,37.0304,33.8356,34.307,30.824,39.3132,36.2426,34.4372,27.6241,30.3378,34.0446,33.2371
BUG1,198.356,165.792,163.182,207.319,195.068,174.439,145.105,166.755,144.974,164.992,144.944,137.264,205.539,190.739,164.84,195.009,203.484,142.952,156.005,127.328,177.754,166.85,133.813,167.021
YDR124W,13.6234,15.6483,21.2591,28.0223,18.4838,14.8546,16.0734,18.0372,21.3793,27.644,20.5675,28.2926,24.531,24.891,33.0344,33.7219,34.1227,36.2134,32.0334,42.2625,31.4161,34.7562,21.2602,24.5131
SNU23,22.3433,23.8022,15.3546,21.714,23.0362,29.6113,21.9833,22.5701,17.0832,21.0577,20.6511,23.9001,22.7213,23.522,26.3207,25.8543,36.1058,13.9128,35.0303,18.6823,25.3276,24.0223,27.6016,27.1765
ALE1,460.235,442.217,481.07,570.115,410.569,419.144,496.916,521.531,379.318,517.888,405.192,516.976,449.877,532.055,463.985,488.012,441.762,368.248,440.415,302.743,460.469,366.802,402.943,376.658
COX13,814.791,912.195,517.203,852.467,858.904,516.661,646.474,583.539,442.634,543.678,564.347,767.714,669.338,562.328,690.525,822.225,544.118,847.292,722.937,828.579,1256.78,920.33,799.619,1447.61
NOP4,42.8659,51.0279,38.7175,44.3023,38.39,44.8895,35.3028,40.0523,46.2283,39.8281,43.308,50.7975,41.5778,42.9741,50.5007,46.6826,52.4235,62.9522,69.8399,87.2496,57.9886,83.4376,69.9968,67.8915
ADA2,26.857,24.0486,29.1342,36.9633,24.0414,26.8999,20.3673,22.0374,15.4669,17.694,24.1956,33.8361,29.3493,20.9947,26.3793,34.1125,29.437,26.0133,35.172,28.7095,25.5107,35.9977,28.1585,35.3175
ATO2,21.4991,33.7656,26.9579,24.5821,31.1808,19.2637,25.5874,17.6285,10.2368,27.1567,22.429,14.3904,26.3287,44.5034,31.5951,39.8363,32.2836,45.109,36.6216,30.2,22.6418,26.448,30.424,35.4359
GZF3,55.3913,50.969,53.3202,66.7007,56.0557,50.2285,56.4913,65.2249,44.6526,67.8085,45.5182,52.446,46.4822,54.4312,59.2349,73.0531,58.627,59.5439,67.8215,57.6699,55.6106,71.6246,64.1285,62.1805
PMT1,181.126,156.113,212.781,175.161,246.823,258.105,272.627,261.836,206.082,272.716,202.691,193.02,183.236,250.067,239.198,231.073,269.42,259.631,291.398,123.732,250.28,193.7,187.916,289.191
SRP14,248.089,258.64,222.58,292.805,234.541,258.579,163.833,273.908,201.287,157.579,159.676,291.648,291.556,219.96,226.065,294.445,170.925,192.088,263.095,283.948,156.269,402.329,372.829,209.047
POC4,52.4026,65.2772,57.5527,73.0054,75.9341,51.4261,50.23,44.0566,26.3851,67.7822,48.8585,74.9806,54.3996,46.8597,66.5556,66.8708,49.9457,87.829,64.0846,56.7604,54.4855,63.8585,48.93,46.52
PEP1,95.77,91.2818,105.871,117.181,103.438,118.933,85.1159,109.998,104.709,91.1111,90.9667,102.686,94.5858,86.783,108.125,98.8235,97.0468,85.5923,94.6301,71.585,94.0269,78.515,81.2737,84.4035
TAF9,109.456,108.77,145.069,114.184,106.771,101.874,145.184,113.812,107.927,140.738,75.5659,75.9567,115.898,121.211,112.198,119.139,118.927,131.291,149.73,107.411,110.224,128.105,110.987,132.585
APC5,46.6572,33.5771,32.7724,47.5308,33.7584,32.995,29.4558,43.4718,35.0657,34.7196,28.5111,41.1804,44.2177,32.2137,33.5075,41.6865,42.7557,33.8362,40.2563,26.2187,32.9647,37.5215,31.1404,41.0714
NDE2,17.3755,16.0373,18.1458,14.3548,15.572,16.0401,9.91933,8.37964,10.0509,9.0375,9.24572,8.73016,16.3553,19.0173,16.2526,20.6237,13.5432,18.7061,14.4854,8.52758,11.7194,12.6486,10.1932,12.2411
APL3,57.4773,46.6107,47.1775,50.9306,50.3533,45.5375,53.666,50.2178,40.9522,44.2869,38.9167,45.9134,32.9953,43.3009,49.4478,50.8506,54.6559,40.1962,40.0812,35.1233,44.8876,41.8926,33.3902,48.729
CKA1,238.949,198.3,163.149,310.242,276.172,276.299,202.508,243.926,223.788,205.816,203.711,334.026,265.037,167.421,223.682,195.651,230.7,205.223,229.997,186.857,214.324,283.099,243.017,249.687
MRK1,134.577,150.474,119.645,133.882,140.952,105.045,95.2342,84.1273,48.3239,71.4327,60.7286,69.6144,78.2898,113.958,116.27,103.766,114.976,95.6192,97.6582,90.2,88.2388,99.3402,111.504,116.848
VHT1,35.7799,27.8555,38.7259,33.1886,24.2536,37.9554,26.9098,32.3874,30.8628,36.3455,36.4906,30.1677,30.2248,30.0826,36.6825,30.9966,41.2289,40.9622,41.9459,42.0472,35.3493,29.1607,31.4526,31.8765
